Incident ID,Description,Category,Priority,Timestamp,Location,Reporter Role
IT-01519,Website takes over 30 seconds to load.,Performance Degradation,Low,2024-10-21 17:00:00,Remote,Employee
IT-01520,Permission denied error for accessing shared drive.,Data Access Issues,Critical,2024-02-28 03:00:00,Branch Office,IT Staff
IT-01521,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,High,2024-08-25 05:00:00,HQ,Employee
IT-01522,Database queries are timing out.,Performance Degradation,Critical,2024-04-09 23:00:00,Branch Office,Manager
IT-01523,Incorrect DNS settings causing issues.,Configuration Errors,High,2024-04-28 06:00:00,Remote,Manager
IT-01524,Website takes over 30 seconds to load.,Performance Degradation,Critical,2024-11-30 04:00:00,HQ,IT Staff
IT-01525,Antivirus flagged malware on the server.,Security Incidents,Medium,2024-04-15 16:00:00,Branch Office,Manager
IT-01526,Permission denied error for accessing shared drive.,Data Access Issues,Critical,2024-01-28 22:00:00,Branch Office,Manager
IT-01527,Cannot retrieve records from the database.,Data Access Issues,Critical,2024-10-14 23:00:00,HQ,Manager
IT-01528,Detected unauthorized login attempt.,Security Incidents,Critical,2024-02-12 01:00:00,Branch Office,Manager
IT-01529,Access denied error despite correct credentials.,Login/Authentication Issues,Low,2024-01-31 03:00:00,Branch Office,Employee
IT-01530,Antivirus flagged malware on the server.,Security Incidents,Low,2024-10-28 20:00:00,Remote,Manager
IT-01531,Antivirus flagged malware on the server.,Security Incidents,Medium,2024-01-18 13:00:00,HQ,Employee
IT-01532,Phishing email reported by multiple employees.,Security Incidents,High,2024-05-14 00:00:00,Branch Office,Employee
IT-01533,Hard drive making unusual noises.,Hardware Failures,Medium,2024-12-15 02:00:00,HQ,IT Staff
IT-01534,Antivirus flagged malware on the server.,Security Incidents,Low,2024-04-14 07:00:00,Remote,IT Staff
IT-01535,Application crashes when clicking 'Submit'.,Software Bugs,Medium,2024-08-09 16:00:00,Branch Office,Employee
IT-01536,Frequent disconnections in VPN.,Network Issues,Medium,2024-08-17 16:00:00,Remote,IT Staff
IT-01537,Email server configuration mismatch.,Configuration Errors,Critical,2024-09-25 22:00:00,Remote,Manager
IT-01538,Application crashes when clicking 'Submit'.,Software Bugs,Critical,2024-01-01 09:00:00,Branch Office,IT Staff
IT-01539,Detected unauthorized login attempt.,Security Incidents,Medium,2024-02-09 09:00:00,Branch Office,Manager
IT-01540,System is running very slow since the last update.,Performance Degradation,Medium,2024-07-12 03:00:00,Branch Office,IT Staff
IT-01541,Two-factor authentication code not received.,Login/Authentication Issues,High,2024-06-09 14:00:00,HQ,Employee
IT-01542,Hard drive making unusual noises.,Hardware Failures,Medium,2024-02-05 12:00:00,Branch Office,Manager
IT-01543,Printer showing paper jam error.,Hardware Failures,Critical,2024-01-21 17:00:00,Branch Office,IT Staff
IT-01544,System is running very slow since the last update.,Performance Degradation,Critical,2024-09-29 08:00:00,Remote,IT Staff
IT-01545,Error 500 displayed on the portal.,Software Bugs,Low,2024-09-30 14:00:00,HQ,Manager
IT-01546,Incorrect DNS settings causing issues.,Configuration Errors,High,2024-05-09 20:00:00,Remote,IT Staff
IT-01547,Error 500 displayed on the portal.,Software Bugs,Critical,2024-08-24 19:00:00,Branch Office,IT Staff
IT-01548,Laptop screen not turning on.,Hardware Failures,High,2024-09-23 06:00:00,HQ,Employee
IT-01549,Database queries are timing out.,Performance Degradation,Critical,2024-12-03 22:00:00,HQ,IT Staff
IT-01550,Error 500 displayed on the portal.,Software Bugs,Low,2024-07-16 06:00:00,HQ,IT Staff
IT-01551,The CRM system is freezing frequently.,Software Bugs,Medium,2024-01-24 08:00:00,Remote,IT Staff
IT-01552,Permission denied error for accessing shared drive.,Data Access Issues,High,2024-04-27 14:00:00,Branch Office,Manager
IT-01553,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Medium,2024-08-26 15:00:00,Branch Office,Manager
IT-01554,Hard drive making unusual noises.,Hardware Failures,Critical,2024-11-02 07:00:00,Branch Office,Manager
IT-01555,Database queries are timing out.,Performance Degradation,High,2024-04-03 07:00:00,Remote,Employee
IT-01556,Detected unauthorized login attempt.,Security Incidents,Low,2024-11-03 02:00:00,Branch Office,IT Staff
IT-01557,Application crashes when clicking 'Submit'.,Software Bugs,Medium,2024-05-15 01:00:00,Remote,IT Staff
IT-01558,Phishing email reported by multiple employees.,Security Incidents,Low,2024-05-30 01:00:00,Remote,Employee
IT-01559,The CRM system is freezing frequently.,Software Bugs,Critical,2024-12-16 08:00:00,Remote,Employee
IT-01560,Hard drive making unusual noises.,Hardware Failures,High,2024-06-26 08:00:00,HQ,Employee
IT-01561,Database queries are timing out.,Performance Degradation,High,2024-11-10 06:00:00,HQ,Manager
IT-01562,Hard drive making unusual noises.,Hardware Failures,High,2024-10-27 05:00:00,Branch Office,Manager
IT-01563,Application crashes when clicking 'Submit'.,Software Bugs,Low,2024-02-09 19:00:00,HQ,Employee
IT-01564,Detected unauthorized login attempt.,Security Incidents,High,2024-09-04 22:00:00,HQ,Employee
IT-01565,Permission denied error for accessing shared drive.,Data Access Issues,Critical,2024-07-25 15:00:00,Remote,Employee
IT-01566,Two-factor authentication code not received.,Login/Authentication Issues,Critical,2024-05-17 22:00:00,Remote,Employee
IT-01567,File not found in the document repository.,Data Access Issues,High,2024-10-31 22:00:00,HQ,Employee
IT-01568,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Low,2024-02-01 15:00:00,Remote,Manager
IT-01569,The CRM system is freezing frequently.,Software Bugs,Low,2024-01-01 20:00:00,HQ,Manager
IT-01570,Cannot retrieve records from the database.,Data Access Issues,Low,2024-10-27 03:00:00,HQ,Manager
IT-01571,Laptop screen not turning on.,Hardware Failures,Critical,2024-02-29 21:00:00,Branch Office,Manager
IT-01572,Application crashes when clicking 'Submit'.,Software Bugs,Critical,2024-07-25 04:00:00,HQ,Employee
IT-01573,Website takes over 30 seconds to load.,Performance Degradation,High,2024-10-07 09:00:00,Remote,Manager
IT-01574,Antivirus flagged malware on the server.,Security Incidents,Critical,2024-11-12 21:00:00,HQ,Employee
IT-01575,The internet is down in the main office.,Network Issues,High,2024-07-29 12:00:00,Remote,IT Staff
IT-01576,Permission denied error for accessing shared drive.,Data Access Issues,Medium,2024-04-24 08:00:00,HQ,Employee
IT-01577,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,High,2024-03-18 06:00:00,HQ,Manager
IT-01578,Cannot retrieve records from the database.,Data Access Issues,Low,2024-11-19 13:00:00,Remote,IT Staff
IT-01579,Unable to log in to the system after password reset.,Login/Authentication Issues,Critical,2024-09-05 23:00:00,Remote,Employee
IT-01580,Error 500 displayed on the portal.,Software Bugs,Medium,2024-05-07 13:00:00,HQ,Employee
IT-01581,Laptop screen not turning on.,Hardware Failures,Low,2024-05-01 11:00:00,HQ,IT Staff
IT-01582,Antivirus flagged malware on the server.,Security Incidents,Low,2024-05-22 11:00:00,HQ,IT Staff
IT-01583,Database queries are timing out.,Performance Degradation,Medium,2024-02-06 15:00:00,HQ,IT Staff
IT-01584,Hard drive making unusual noises.,Hardware Failures,Medium,2024-03-18 08:00:00,Branch Office,IT Staff
IT-01585,Antivirus flagged malware on the server.,Security Incidents,Critical,2024-11-04 20:00:00,Remote,Employee
IT-01586,Cannot retrieve records from the database.,Data Access Issues,Critical,2024-05-17 04:00:00,HQ,Employee
IT-01587,Email server configuration mismatch.,Configuration Errors,Critical,2024-08-27 09:00:00,HQ,IT Staff
IT-01588,Incorrect DNS settings causing issues.,Configuration Errors,Critical,2024-12-07 18:00:00,Remote,Manager
IT-01589,Printer showing paper jam error.,Hardware Failures,Critical,2024-03-02 13:00:00,HQ,Manager
IT-01590,Permission denied error for accessing shared drive.,Data Access Issues,Medium,2024-04-07 06:00:00,Branch Office,Employee
IT-01591,System is running very slow since the last update.,Performance Degradation,Medium,2024-12-22 03:00:00,Branch Office,Manager
IT-01592,Website takes over 30 seconds to load.,Performance Degradation,Medium,2024-06-28 08:00:00,Branch Office,IT Staff
IT-01593,Cannot retrieve records from the database.,Data Access Issues,Low,2024-10-02 18:00:00,HQ,Employee
IT-01594,Website takes over 30 seconds to load.,Performance Degradation,High,2024-07-30 17:00:00,Branch Office,Employee
IT-01595,Application crashes when clicking 'Submit'.,Software Bugs,Medium,2024-03-21 00:00:00,HQ,Employee
IT-01596,Two-factor authentication code not received.,Login/Authentication Issues,Low,2024-07-22 02:00:00,HQ,IT Staff
IT-01597,File not found in the document repository.,Data Access Issues,Low,2024-12-21 17:00:00,Branch Office,Employee
IT-01598,Two-factor authentication code not received.,Login/Authentication Issues,High,2024-11-12 15:00:00,Branch Office,Employee
IT-01599,Cannot retrieve records from the database.,Data Access Issues,High,2024-01-14 12:00:00,Remote,Manager
IT-01600,Frequent disconnections in VPN.,Network Issues,Medium,2024-02-11 16:00:00,Branch Office,Employee
IT-01601,File not found in the document repository.,Data Access Issues,Medium,2024-11-14 19:00:00,Remote,Employee
IT-01602,Email server configuration mismatch.,Configuration Errors,Critical,2024-02-20 07:00:00,Branch Office,IT Staff
IT-01603,Email server configuration mismatch.,Configuration Errors,Low,2024-12-01 09:00:00,Remote,Employee
IT-01604,Database queries are timing out.,Performance Degradation,High,2024-06-22 20:00:00,Branch Office,Employee
IT-01605,The CRM system is freezing frequently.,Software Bugs,Critical,2024-02-04 23:00:00,Remote,Manager
IT-01606,Hard drive making unusual noises.,Hardware Failures,High,2024-06-09 15:00:00,Remote,IT Staff
IT-01607,Email server configuration mismatch.,Configuration Errors,Medium,2024-02-20 13:00:00,Branch Office,Manager
IT-01608,Printer showing paper jam error.,Hardware Failures,Medium,2024-11-24 11:00:00,Remote,IT Staff
IT-01609,Access denied error despite correct credentials.,Login/Authentication Issues,Low,2024-08-20 00:00:00,HQ,IT Staff
IT-01610,Printer showing paper jam error.,Hardware Failures,Critical,2024-06-01 10:00:00,Remote,Manager
IT-01611,Website takes over 30 seconds to load.,Performance Degradation,Critical,2024-06-22 23:00:00,HQ,Employee
IT-01612,Antivirus flagged malware on the server.,Security Incidents,Low,2024-07-24 11:00:00,Remote,Employee
IT-01613,Permission denied error for accessing shared drive.,Data Access Issues,Medium,2024-01-02 00:00:00,HQ,Manager
IT-01614,Frequent disconnections in VPN.,Network Issues,Critical,2024-08-22 21:00:00,HQ,Employee
IT-01615,Antivirus flagged malware on the server.,Security Incidents,Low,2024-06-23 22:00:00,HQ,IT Staff
IT-01616,Misconfigured firewall blocking traffic.,Configuration Errors,Low,2024-06-14 05:00:00,Remote,Manager
IT-01617,Hard drive making unusual noises.,Hardware Failures,High,2024-06-29 18:00:00,Branch Office,Employee
IT-01618,Unable to log in to the system after password reset.,Login/Authentication Issues,Low,2024-02-25 06:00:00,HQ,Employee
IT-01619,Laptop screen not turning on.,Hardware Failures,High,2024-01-21 08:00:00,Remote,Manager
IT-01620,Detected unauthorized login attempt.,Security Incidents,Medium,2024-04-28 20:00:00,Remote,Employee
IT-01621,Permission denied error for accessing shared drive.,Data Access Issues,Medium,2024-06-01 17:00:00,Remote,IT Staff
IT-01622,Detected unauthorized login attempt.,Security Incidents,Medium,2024-06-07 10:00:00,Branch Office,Employee
IT-01623,Antivirus flagged malware on the server.,Security Incidents,Low,2024-01-29 18:00:00,Remote,Employee
IT-01624,Misconfigured firewall blocking traffic.,Configuration Errors,High,2024-11-21 23:00:00,HQ,Employee
IT-01625,File not found in the document repository.,Data Access Issues,High,2024-06-24 22:00:00,Branch Office,Employee
IT-01626,Website takes over 30 seconds to load.,Performance Degradation,Low,2024-10-30 14:00:00,HQ,Manager
IT-01627,Frequent disconnections in VPN.,Network Issues,Critical,2024-05-26 15:00:00,Branch Office,Manager
IT-01628,System is running very slow since the last update.,Performance Degradation,Medium,2024-07-05 01:00:00,Remote,Manager
IT-01629,Database queries are timing out.,Performance Degradation,Low,2024-01-05 13:00:00,Branch Office,Employee
IT-01630,File not found in the document repository.,Data Access Issues,Critical,2024-12-12 16:00:00,Remote,IT Staff
IT-01631,Incorrect DNS settings causing issues.,Configuration Errors,High,2024-09-22 05:00:00,Branch Office,Manager
IT-01632,The CRM system is freezing frequently.,Software Bugs,High,2024-12-17 19:00:00,HQ,Manager
IT-01633,The internet is down in the main office.,Network Issues,Medium,2024-06-05 10:00:00,Branch Office,Employee
IT-01634,Printer showing paper jam error.,Hardware Failures,Critical,2024-09-25 13:00:00,Branch Office,IT Staff
IT-01635,Printer showing paper jam error.,Hardware Failures,Low,2024-07-28 00:00:00,Branch Office,Manager
IT-01636,Permission denied error for accessing shared drive.,Data Access Issues,Medium,2024-01-08 04:00:00,Branch Office,Manager
IT-01637,System is running very slow since the last update.,Performance Degradation,Low,2024-02-22 19:00:00,HQ,IT Staff
IT-01638,Hard drive making unusual noises.,Hardware Failures,High,2024-04-22 19:00:00,HQ,Manager
IT-01639,Frequent disconnections in VPN.,Network Issues,Low,2024-05-30 05:00:00,Remote,Manager
IT-01640,Misconfigured firewall blocking traffic.,Configuration Errors,Medium,2024-12-15 01:00:00,Remote,Manager
IT-01641,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,High,2024-12-14 23:00:00,Remote,Employee
IT-01642,Application crashes when clicking 'Submit'.,Software Bugs,Medium,2024-07-24 08:00:00,Remote,Manager
IT-01643,Incorrect DNS settings causing issues.,Configuration Errors,High,2024-01-23 20:00:00,Branch Office,Employee
IT-01644,The internet is down in the main office.,Network Issues,Critical,2024-08-18 10:00:00,HQ,IT Staff
IT-01645,Misconfigured firewall blocking traffic.,Configuration Errors,High,2024-11-18 15:00:00,Remote,Manager
IT-01646,Cannot retrieve records from the database.,Data Access Issues,High,2024-10-13 06:00:00,Branch Office,Manager
IT-01647,Frequent disconnections in VPN.,Network Issues,High,2024-04-02 07:00:00,Branch Office,IT Staff
IT-01648,System is running very slow since the last update.,Performance Degradation,Low,2024-08-03 02:00:00,Remote,IT Staff
IT-01649,Unable to log in to the system after password reset.,Login/Authentication Issues,Low,2024-04-04 00:00:00,Branch Office,Employee
IT-01650,Database queries are timing out.,Performance Degradation,Critical,2024-02-03 14:00:00,Remote,Manager
IT-01651,Cannot retrieve records from the database.,Data Access Issues,Critical,2024-01-02 02:00:00,Branch Office,IT Staff
IT-01652,The internet is down in the main office.,Network Issues,Critical,2024-04-17 03:00:00,Remote,Manager
IT-01653,Incorrect DNS settings causing issues.,Configuration Errors,High,2024-09-14 00:00:00,Branch Office,Manager
IT-01654,Misconfigured firewall blocking traffic.,Configuration Errors,Critical,2024-04-24 11:00:00,Branch Office,IT Staff
IT-01655,Application crashes when clicking 'Submit'.,Software Bugs,Critical,2024-12-16 11:00:00,Remote,IT Staff
IT-01656,Error 500 displayed on the portal.,Software Bugs,Low,2024-04-08 11:00:00,Branch Office,Employee
IT-01657,Hard drive making unusual noises.,Hardware Failures,Critical,2024-05-17 18:00:00,Branch Office,Employee
IT-01658,Website takes over 30 seconds to load.,Performance Degradation,High,2024-10-26 08:00:00,HQ,Employee
